ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001665160-18-000697	6 percent	N/A	Common Stock		20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-09-17	15	1054108.6	653811.8	269010.36	-1925.43	86258.19	83123.38	976372.98	1062047.33	58415.630000000005	217447.98	2275571.9	3178983.22	1296854.46	2176259.51	0	0	150187.15	-11007.14
0001665160-18-000696	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-08-23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000698	6 percent	N/A	Other	Common Stock and SP Tokens	2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-09-18	12	529.98	529.98	529.98	529.98	0	0	0	0	0	0	0	0	0	0	0	0	-20.02	-20.02
0001732219-18-000007	The intermediary Title3Funds will receive 4% of the offering amount. Additionally Title3Funds will receive $200 Posting fee.	There are no further agreements intended or implied regarding this fund raise	Common Stock		8000000		"""Qualified Financing' KISS will automatically convert into the shares of the series of Common stock issued pursuant to the Qualified Financing at a conversion price equal to the lesser of (i) 80% of the per share price paid by the purchasers"	500000.0	Y	Pro-rata basis		900000.0	2018-08-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0
0001740120-18-000006	2.0% of total offering plus 2.85% of investment (capped @ $21.76). The first $500 in fees collected (inclusive of 2.0% of total offering plus investment fee) will be paid to the Collateral Agent. The fees collected in surplus to be paid to intermediary.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000.	10000.0	Y	First-come, first-served basis		50000.0	2018-07-15	3	16902	16402	16902	16402	0	0	6900	5000	0	0	122721	85776	52081	22122	0	0	-1402	39639
0001665160-18-000695	6 percent	N/A	Other	Convertible Promissory Note and Violet Tokens	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-17	10	185	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001736388-18-000004																																
0001669191-18-000354	Up to 4.9% of amount raised for a successful offering	None.	Other	Class B Units	10000	1.0	At issuer's discretion.	10000.0	Y	First-come, first-served basis		107000.0	2018-08-28	3	134	92817	134	92817	0	0	0	0	0	0	4250	0	0	0	0	0	-138683	-65183
0001669191-18-000352	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		35715	0.28	At issuer's discretion.	10000.2	Y	First-come, first-served basis		105000.0	2018-08-17	0	12462	100016	12462	100016	0	0	0	0	0	0	0	0	0	0	0	0	-86491	-39984
0001745469-18-000001	6% of the closing amount raised + pass-through and registration fees	na	Common Stock		150	200.0	Pro-rated portion of the total principal value	30000.0	Y	First-come, first-served basis		100000.0	2018-11-13	19	809267	820407	231	-30799	14318	22047	448894	357847	1265593	1346186	887572	869229	823443	717305	0	0	-593736	-783734
0001665160-18-000694	6 percent	N/A	Other	Common Stock and COVR Tokens	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-09-14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001726542-18-000002	The issuer shall pay to the intermediary at the conclusion of the Offering a fee consisting of five percent (5.0%) commission based on the amount of investments raised in the Offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of SAFE (Simple Agreement for Future Equity) Units of the issuer that is equal to two percent (2.0%) of the total number of SAFE Units sold by the issuer in in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		107000.0	2018-09-28	2	107043	8493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27033	-163799
0001665160-18-000692	10 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001732219-18-000005	The intermediary Title3Funds will receive 4% of the offering amount. Additionally Title3Funds will receive $200 Posting fee.	There are no further agreements intended or implied regarding this fund raise	Common Stock		8000000		"""Qualified Financing' KISS will automatically convert into the shares of the series of Common stock issued pursuant to the Qualified Financing at a conversion price equal to the lesser of (i) 80% of the per share price paid by the purchasers"	500000.0	Y	Pro-rata basis		900000.0	2018-08-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0
0001670254-18-000341	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $175,000; interests will be sold in increments of $1.	175000.0	Y	Other	As determined by the issuer	300000.0	2019-01-01	1	112346	32981	797	2397	0	0	2243	2802	0	0	32663	48637	-15503	-33803	-3838	-2356	-42020	-46085
0001665160-18-000693	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-11-16	1	571.91	-931.51	571.91	-931.51	0	0	0	0	48747.5	41897.5	0	0	0	0	0	0	-5346	-43859
0001665160-18-000690	6 percent	N/A	Other	Common Stock and CannCoin Tokens	100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-31	2	361053.83	332356.7	17753	6518	204600	190150	98909.69	75492.95	0	0	316742.54	264364	160592	121218.3	0	0	5442.39	108132.7
0001746386-18-000002	5.00%, plus $1,000 for offering preparation and escrow services	N/A	Common Stock		17535	19.96		99999.6	Y	Other	At issuer's discretion	349998.60000000003	2019-06-30	3	6052	15279	2090	9546	0	0	26930	50000	115344	0	5206	0	4338	0	0	0	-131501	-34721
0001743601-18-000001	The intermediary will get paid 7% success fee, less $3,500 already paid.	None	Other	SAFE+REV (Simple Agreement for Future Equity AND Revenue Participation)	200	50.0	Arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-12-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001740120-18-000005	2.0% of total offering plus 2.85% of investment (capped @ $21.76). The first $500 in fees collected (inclusive of 2.0% of total offering plus investment fee) will be paid to the Collateral Agent. The fees collected in surplus to be paid to intermediary.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000.	10000.0	Y	First-come, first-served basis		50000.0	2018-07-15	3	16902	16402	16902	16402	0	0	6900	5000	0	0	122721	85776	52081	22122	0	0	-1402	39639
0001665160-18-000687	6 percent	N/A	Common Stock		2857	3.5	N/A	9999.5	Y	Other	At issuer's discretion	1069999.0	2018-09-10	2	13060	0	3060	0	0	0	0	0	0	0	0	0	0	0	0	0	-290	0
0001665160-18-000686	8 percent	N/A	Other	Class A Unit	20	500.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-11	3	345148.95	324945.28	367.57	1999.9	316369.45	294533.45	18371.350000000002	23410.03	31100	12700	105563	145763.76	59432.33	93613.25	1500	0	26263.28	21661.93
0001708190-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-09-07	3	102604	0	66804	0	0	0	66782	0	250000	0	0	0	0	0	0	0	-214404	0
0001670254-18-000340	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	100000.0	Y	Other	As determined by the issuer	261000.0	2019-01-08	16	740455	1277114	193043	661229	57084	10441	1124140	470196	0	0	4925699	600808	2044315	199884	3300	312	-2129494	-931841
0001665160-18-000689	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-07	1	1231859	1514780	13927	597767	9061	256322	2845144	143151	0	2619418	0	0	0	0	-250	-1025	-365496	-1247790
0001737490-18-000006	5% of the amount raised	N/A	Other	Crowd SAFE	250		Discount of 20% to the price in the Qualified Equity Financing (QEF), subject to a $6M valuation cap, if conversion happens after QEF, the greater of twice the outstanding principal of the SAFEs, or the amount of stock the SAFEs would convert into.	25000.0	Y	First-come, first-served basis		100000.0	2018-07-31	2	3608	74303	3608	74303	0	0	0	0	30292	0	0	0	0	0	0	0	-94130	-52219
0001669191-18-000350	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		160	62.5	At issuer's discretion, using market valuations of similar companies.	10000.0	Y	First-come, first-served basis		1070000.0	2018-08-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001708190-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-09-07	3	102604	0	66804	0	0	0	66782	0	250000	0	0	0	0	0	0	0	-214404	0
0001665160-18-000684	6 percent	N/A	Other	Non-Voting Common Stock designated as Mintheath Token Class (MHST)	12500	0.25	$0.25 per share for the first 15 days, $0.40 per share for the next 30 days, $0.80 per share thereafter	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-10	20	282352	0	280161	0	0	0	964420	0	0	0	0	0	0	0	0	0	-682069	0
0001734217-18-000006	5% of amount raised.	None.	Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		400000.0	2018-08-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000683	6 percent	N/A	Other	Revenue Participation Rights	1070000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-10	2	10291	0	10291	0	0	0	9426	0	18844	0	0	0	0	0	0	0	-18079	0
0001731872-18-000005	5.0%	None	Other	Convertible Note	63	2000.0		125000.0	Y	Other	At the company's discretion.	200000.0	2018-07-06	0	606348.5	603806.22	5630.57	15129.16	6186.78	868.32	1796.72	2099.07	278079.13	258079.13	11968.82	4021.6800000000003	8524.72	2645.67	0	0	-6003.38	-76377.56
0001665160-18-000681	6 percent	N/A	Other	8 Percent Series A Preferred Stock and CDX Tokens	2128	4.7	N/A	10001.6	Y	Other	At issuer's discretion	1069997.3	2018-10-08	4	2040	71399	2040	7989	0	0	131694	115477	420000	310000	10000	20000	12000	28500	0	0	-195516	-459800
0001670254-18-000337	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2018-12-14	4	1249225	1260065	10870	36412	0	0	1247462	1434476	0	0	4665333	2810704	2875626	2047880	0	0	166174	-167191
0001670254-18-000339	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	283000.0	2019-01-11	2	245207	0	31235	0	0	0	12885	0	326994	0	137597	0	-107618	0	0	0	-95117	0
0001733819-18-000004	NextSeed charges 7% of the total Offering Amount; provided NextSeed will only charge 5% of amount raised from investors that were introduced by the Issuer.	None	Debt				Face value of the note	125000.0	Y	First-come, first-served basis		275000.0	2018-06-27	3	37493	0	31006	0	0	0	1537	0	0	0	0	0	0	0	0	0	-8111	0
0001665160-18-000679	6 percent	N/A	Other	Series A Preferred Stock	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-10	3	4000	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000348	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		58824	0.17	Issuer determined by its own comparative analysis.	10000.08	Y	First-come, first-served basis		106248.47	2018-07-06	2	20896	23397	5896	8397	0	0	0	0	0	0	44072	40715	35475	32519	0	94	5896	796
0001670254-18-000336	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50001	1.0	Pro-rated portion of the total principal value of $50,001; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50001.0	Y	Other	As determined by the issuer	1070000.0	2019-01-09	1	248725	282412	269	-213	0	0	53447	29292	41750	338563	393	1341	0	0	0	0	-114342	-159808
0001665160-18-000676	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-10	11	810893.17	787233.71	413809.71	454610.53	1354.09	28935.64	341311.77	373512.94	1488711.82	1542911.82	939146	998930.49	256623.83000000002	262053.94	3450	3450	125773.71	125609.09
0001665160-18-000674	6 percent	N/A	Other	Series A Preferred Stock	2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-04	3	732494	1249738	41020	107003	114484	156884	691260	298896	0	0	310257	493962	-1362948	-4373339	0	0	-1915868	-3136199
0001737490-18-000005	5% of the amount raised	N/A	Other	Crowd SAFE	250		Discount of 20% to the price in the Qualified Equity Financing (QEF), subject to a $6M valuation cap, if conversion happens after QEF, the greater of twice the outstanding principal of the SAFEs, or the amount of stock the SAFEs would convert into.	25000.0	Y	First-come, first-served basis		100000.0	2018-07-31	2	3608	74303	3608	74303	0	0	0	0	30292	0	0	0	0	0	0	0	-94130	-52219
0001665160-18-000670	6 percent	N/A	Common Stock		26315	0.38	N/A	9999.7	Y	Other	At issuer's discretion	106999.64	2018-10-08	3	28540	0	28540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000672	6 percent	N/A	Other	Series B Common Stock	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-07	1	1231859	1514780	13927	597767	9061	256322	2845144	143151	0	2619418	0	0	0	0	-250	-1025	-365496	-1247790
0001670254-18-000335	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Convertible Note	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2019-01-02	18	3323728	1908774	2347993	1094369	0	0	364111	370794	2780149	1481000	3281381	953000	0	0	0	0	122488	-741201
0001669191-18-000346	Up to 4.9% of amount raised for a successful offering	None.	Other	Class A Membership Units	10000	1.0	Comparables and discussions with numerous potential investors with healthcare and/or food allergy focus.	10000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	4	13367	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	-137567	-52833
0001731813-18-000004	7.0%	First Democracy VC will be entitled to receive a number of shares of Series B Preferred Stock of the issuer that is equal to two percent (2%) of the total number of shares sold by the issuer in in the Offering.	Preferred Stock		119048	0.42		50000.0	Y	Other	At the Company's discretion	800000.0	2018-06-11	4	440764	335164	28733	42215	52682	8902	63753	6273	146369	36730	333803	485333	62770	305179	0	0	-61519	-319445
0001669191-18-000343	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		100	100.0	We reviewed comparable companies and we used standard multiples of revenue to arrive at a fair market valuation.	10000.0	Y	First-come, first-served basis		100000.0	2018-06-12	2	35597	27652	2957	27	0	0	0	0	0	0	9733	5689	21158	3087	1127	0	-34643	-1526
0001730062-18-000005																																
0001670254-18-000334	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	283000.0	2019-01-11	2	245207	0	31235	0	0	0	12885	0	326994	0	137597	0	-107618	0	0	0	-95117	0
0001736448-18-000004	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	2	449369	542881	88378	151753	98097	78652	70163	374660	96705	405898	2099509	919457	1305283	266044	0	0	-203036	-432717
0001745699-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		500000.0	2018-08-24	3	219360	292108	73992	49282	0	0	193726	681661	0	0	406078	1754637	341176	1252076	0	0	298520	-494176
0001665160-18-000668	6 percent	N/A	Common Stock		8928	1.12	N/A	9999.36	Y	Other	At issuer's discretion	1069999.84	2018-10-19	5	10230.12	38692.43	7266.5	35977.16	0	0	255	0	5878.33	3878.33	24947.59	23115.63	35005.5	15930.42	-326	0	-63136.310000000005	-20742.82
0001743080-18-000004	A % of the total Offering Amount (10% for <$250,000 and 9% for more than $250,000 and $500,000 or less, 8% for more than $500,000 and $750,000 or less and 7% for more than $750,000); provided only 5% is charged on investors introduced by the issuer.	None	Debt				Face value of the security	200000.0	Y	First-come, first-served basis		1000000.0	2018-11-15	2	638000	0	11084.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001738985-18-000001	1. The issuer shall pay the intermediary a fee equal to five percent (5%) of the gross amount raised. 2. The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No.	Common Stock		50000	2.0		100000.0	Y	First-come, first-served basis		1000000.0	2019-05-01	7	402889	380986	168927	65350	55285	32540	613214	717742	1123183	609279	1405352	1569398	1321906	1110193	5467	1717	-387473	-54705
0001739206-18-000002	The intermediary will get paid a 5% success fee	None	Common Stock		200	50.0	Equidam.com	10000.0	Y	First-come, first-served basis		107000.0	2019-06-30	1	17604	4685	17604	4685	0	0	0	0	0	0	111520	80028	63153	16752	3756	7491	30255	44196
0001665160-18-000664	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-05	3	136339	0	29723	0	85000	0	1106918	0	0	0	20765	0	1075625	0	0	0	-1770579	0
0001669191-18-000340	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		11364	0.88	At issuer's discretion.	10000.32	Y	First-come, first-served basis		106999.2	2018-09-11	12	77304	197331	57059	186526	4000	0	0	0	1254639	965000	60668	1149	0	0	0	0	-395438	-766267
0001669191-18-000338	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		1429	7.0	The valuation methodology utilized a future earnings/cash flow discount model over a 7-year period.	10003.0	Y	First-come, first-served basis		1069950.0	2018-07-31	6	0	283113	0	115512	0	779	0	894838	0	0	0	486311	0	484755	0	0	0	1435822
0001669191-18-000336	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		2942	3.4	Full independent valuation report has been completed.	10002.800000000001	Y	First-come, first-served basis		1069997.0	2018-10-16	7	4575	6111	1396	1433	0	0	0	0	0	0	0	0	0	0	0	0	-14836	-28472
0001745548-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		500000.0	2018-08-31	2	63870	0	15280	0	0	0	8057	0	127819	0	52680	0	41506	0	0	0	-72106	0
0001745548-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		500000.0	2018-08-31	2	63870	0	15280	0	0	0	8057	0	127819	0	52680	0	41506	0	0	0	-72106	0
0001728855-18-000006	5.0% of the gross proceeds of this offering	2% of the Securities being issued in this Offering	Other	Simple Agreement for Future Equity (SAFE)	25000	1.0	N/A	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-11	0	4986	7993	1302	1831	0	0	0	0	0	0	0	0	0	0	0	0	-237865	-149345
0001737477-18-000005	The funding portal is getting paid a 7% success fee less $3,500 already paid.	None.	Other	SAFE+REV (Simple Agreement for Future Equity and Revenue Participation)	1000	10.0	Arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-09-28	0	0	0	1000	0	0	0	0	0	10233	0	0	0	0	0	0	0	0	0
0001669191-18-000334	Up to 4.9% of amount raised for a successful offering	None.	Other	Units	100000	0.1	At issuer's discretion	10000.0	Y	First-come, first-served basis		107000.0	2018-08-30	5	974	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	-10202	0
0001726190-18-000002	6% of the closing amount raised + pass-through and registration fees	n/a	Debt			100.0	Minimum investment is $100.00, as determined by the issuer	10000.0	Y	First-come, first-served basis		107000.0	2018-06-24	7	40188	38734	20297	13470	0	0	1946	4691	21253	30000	115116	71970	49988	22922	0	0	16478	10872
0001665160-18-000662	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-07-02	10	47558.56	16641.72	47558.56	16641.72	0	0	0	0	0	0	277.89	0	0	0	0	0	-71377.16	0
0001648770-18-000006	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of six percent (6.0%) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Token DPA, Series S-1 DPAs (Debt Payable by Assets) of the issuer that is equal to two percent (2.0%) of the total number of DPAs sold by the issuer in this Offering.	Other	Token DPA, Series S-1 DPAs (Debt Payable by Assets)	100000	1.0	Arbitrary	100000.0	Y	Other	At the Company's discretion	1070000.0	2018-12-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001648770-18-000005	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of six percent (6.0%) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to two percent (2.0%) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	25000	1.0	Arbitrary	25000.0	Y	First-come, first-served basis		1070000.0	2018-12-31	3	381176	493795	20051	32210	0	0	96059	42978	289603	281303	52116	39330	19599	43884	-1200	-1239	-311752	-361228
0001665160-18-000661	6 percent	N/A	Common Stock		26315	0.38	N/A	9999.7	Y	Other	At issuer's discretion	434999.68	2018-09-03	1	56042	667	56042	667	0	0	16795	8748	169579	42450	0	0	0	0	0	0	-75799	-8319
0001745458-18-000001	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of Crowd SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	Pro-rata basis		1070000.0	2018-12-31	0	1912	1963	375	679	1537	1284	765	0	32274	6300	21677	3046	10710	1644	924	0	-27989	-16337
0001665160-18-000660	6 percent	N/A	Common Stock		100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-07-02	3	115416	133918.75	10	9211	0	0	22431	21533.38	0	0	0	0	0	0	228	72	-49279.950000000004	-117272.48
0001665160-18-000659	6 percent	N/A	Other	Class B Nonvoting Membership Shares	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-02	5	65689	73647	14030	23024	0	0	119727	114786	0	0	244056	305590	5817	5867	0	0	-2925	19356
0001665160-18-000657	6 percent	N/A	Common Stock		100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-09-03	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000655	6 percent	N/A	Common Stock		500000	0.02	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-06-29	2	72916	134423.86000000002	49807	101267.96	13199	18294.350000000002	350159	278733	0	0	469510	467512.42	1499	2248.73	-800	-800	-132933	-371279.28
0001735243-18-000003	A success fee equal to 4% of the amount raised.	None	Preferred Stock		50000	1.0		50000.0	Y	First-come, first-served basis		105000.0	2018-06-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000653	6 percent	N/A	Other	Common Stock and CannCoin Tokens	100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-31	2	336633	215066	17753	6518	204600	208500	99190	0	24808	24970	316742	264364	160592	45725	0	0	-128633	202025
0001665160-18-000654	6 percent	N/A	Other	Class A Units	3067	3.2600000000000002	N/A	9998.42	Y	Other	At issuer's discretion	106999.72	2018-06-29	6	313523	141004	239051	24472	0	0	137999	175737	1524277	1179675	1491285	205184	1285977	193717	0	0	-134345	-224629
0001665160-18-000652	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-02	5	165095.4	0	595.96	0	20026.25	0	24240.74	2400	0	0	26285	0	21690.44	0	800	-800	-2140.34	-800
0001737125-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-06-29	5	535156	285603	33127	42261	0	0	116573	48531	728365	106137	765177	106194	334763	57350	0	0	-440717	-395439
0001737933-18-000003																																
0001665160-18-000650	6 percent	N/A	Other	Series Seed Preferred Stock with SAFT	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-31	8	104	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	-3074	0
0001665160-18-000648	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-01	5	297644	37562	284872	23510	0	0	82663	118407	25000	0	0	0	0	0	0	0	-329170	-120923
