ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001738942-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		600000.0	2018-07-13	6	226214	0	30565	0	0	0	5784	0	0	0	4766	0	-3700	0	0	0	-22669	0
0001736304-18-000002	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7.0% (seven percent) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	500000.0	2018-07-16	5	206572	63161	21209	184	77400	0	393777	139193	0	0	114405	7400	181370	27575	0	0	-843673	-636157
0001738944-18-000005	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7% commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to two (2.0%) percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	25000	1.0		25000.0	Y	Other	At the Company's discretion	107000.0	2018-06-27	8	239251.46	190958.19	127950.46	107571.47	70267.2	40918.57	85101.86	30486.47	189812.81	135251.23	694505.15	552903.11	194878.08000000002	61159.78	0	0	-270034.5	102763.29000000001
0001730905-18-000006	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-06-04	5	168545	139050	4847	10921	5944	4903	8558	9862	586262	393677	131328	94494	107520	85589	6366.03	7819.18	-161785	-160842
0001665160-18-000496														3	138617	0	110154	0	13755	0	75846	0	0	0	22233	0	7284	0	0	0	-161106	0
0001665160-18-000494	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	307965.0	2018-08-20	3	138617	0	110154	0	13755	0	75846	0	0	0	22233	0	7284	0	0	0	-161106	0
0001735090-18-000002	6.0% of the amount raised.	2% of the Securities being issued in this Offering.	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	Other	Oversubscriptions will be allocated at the Company's discretion.	1070000.0	2018-07-23	6	131874	8194	125050	7119	6423	1075	200359	64174	1150000	650000	172851	88818	17266	13206	0	0	-525667	-211316
0001712427-18-000002	The intermediary will be paid success fees of 10% and already paid $500.00	None	Other	Simple agreement for future equity plus revenue participation	40	250.0	Arbitrary	10000.0	Y	First-come, first-served basis		107000.0	2018-05-30	0	1000	0	0	0	0	0	0	0	26000	0	0	0	0	0	0	0	-500	0
0001665160-18-000490	6 percent	N/A	Common Stock		20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000486	6 percent	N/A	Common Stock		2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-27	4	15022	0	15007	0	15	0	56398	0	120000	0	0	0	0	0	0	0	-287441	0
0001669191-18-000282	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		24391	0.41000000000000003	The valuation was determined based on comparable companies.	10000.31	Y	First-come, first-served basis		106999.75	2018-05-22	1	5048	0	2198	0	0	0	0	0	0	0	0	0	0	0	0	0	-3952	0
0001726539-18-000003																																
0001665160-18-000477	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-21	5	255728	0	7803	0	500	0	55701	0	416667	0	66133	0	48520	0	0	0	-311567	0
0001665160-18-000479	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-21	5	255728	0	7803	0	500	0	55701	0	416667	0	66133	0	48520	0	0	0	-311567	0
0001665160-18-000482	6 percent	N/A	Other	Preferred Equity TimeTokens	2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000273	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2018-11-07	5	642320	378600	0	0	235000	0	114915.76000000001	0	1359500	732800	57007.48	44148.700000000004	0	0	0	0	-449193.93	-202154.64
0001665160-18-000473	6 percent	N/A	Other	Class B Nonvoting Capital Interest	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-07-23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2075	-2234
0001665160-18-000471	6 percent	N/A	Other	Class B Non-Voting Common Shares	5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-22	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000278	Up to 4.9% of amount raised for a successful offering	None.	Other	Class B Units	10000	1.0	At issuer's discretion.	10000.0	Y	First-come, first-served basis		107000.0	2018-07-24	3	134	92817	134	92817	0	0	0	0	0	0	4250	0	0	0	0	0	-138683	-65183
0001669191-18-000275	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		2858	3.5	At issuer's discretion	10003.0	Y	First-come, first-served basis		1069999.0	2018-07-05	24	1081758	703984	47589	133237	51873	90625	111736	379357	0	48189	7921690	6396944	6725381	5630951	0	0	310268	39562
0001665160-18-000467	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000464	6 percent	N/A	Other	Class B Non Voting Common Stock	8196	1.22	N/A	9999.12	Y	Other	At issuer's discretion	106998.88	2018-08-21	2	783176.02	174056.1	15575.98	23248.14	0	0	14122.73	11479.29	170500	170500	16985.63	8977.23	39063.21	86259.28	0	0	-22077.58	-77282.05
0001669191-18-000273	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		6667	1.5	At issuer's discretion.	10000.5	Y	First-come, first-served basis		1069999.5	2018-06-30	8	591311	627836	37469	91340	0	0	0	0	0	0	922151	1043214	507583	373683	0	0	-143160	-253351
0001669191-18-000271																																
0001737933-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2018-07-06	3	93870	340478	38185	314269	46971	26209	286044	69871	27553	0	355011	188558	577793	342178	0	0	-490334	-327470
0001731189-18-000003	5% of total raised	None	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		600000.0	2018-08-31	0	230000	0	230000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000462	6 percent	N/A	Other	Revenue Participation Rights	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-03	5	29600	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000461	6 percent	N/A	Other	Class B Non-Voting Common Stock	90	110.0	N/A	10000.0	Y	Other	At issuer's discretion	81400.0	2018-08-17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000269	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		600000	0.25	Dividing pre-money valuation ($17,500,000) by number of shares outstanding on fully diluted basis.	150000.0	Y	Other	As determined by the issuer	1070000.0	2018-11-14	4	145466	0	2179	0	50	0	60228	0	521463	0	4099	0	3960	0	0	0	-433098	0
0001670254-18-000271	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $500,000; interests will be sold in increments of $1.	500000.0	Y	Other	As determined by the issuer	650000.0	2018-11-09	0	29750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19660	0
0001739576-18-000001	6% of the amount raised	2% in the form of Securities being issues in this Offering	Debt			1.0	$1 per unit	100000.0	Y	First-come, first-served basis		1070000.0	2018-07-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001740800-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1050000.0	2018-07-20	1	192106	175938	57203	66611	32495	1738	341829	224711	572398	336053	250638	282088	83459	104371	1201	1173	-222910	-116412
0001737490-18-000004	5% of the amount raised		Debt				Discount of 20% to the price in the Qualified Equity Financing (QEF), subject to a $6M valuation cap, if conversion happens after QEF, the greater of twice the outstanding principal of the SAFEs, or the amount of stock the SAFEs would convert into.	25000.0	Y	First-come, first-served basis		100000.0	2018-06-30	2	3608	74303	3608	74303	0	0	0	0	30292	0	0	0	0	0	0	0	-94130	-52219
0001665160-18-000459	6 percent	N/A	Common Stock		20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-17	15	1054108.6	653811.8	269010.36	-1925.43	86258.19	83123.38	976372.98	1062047.33	58415.630000000005	217447.98	2275571.9	3178983.22	1296854.46	2176259.51	0	0	150187.15	-11007.14
0001669191-18-000269	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		35715	0.28	At issuer's discretion.	10000.2	Y	First-come, first-served basis		105000.0	2018-05-30	0	12462	100016	12462	100016	0	0	0	0	0	0	0	0	0	0	0	0	-86491	-39984
0001665160-18-000457	6 percent	N/A	Other	Series B Common Units	3030	3.3000000000000003	N/A	9999.0	Y	Other	At issuer's discretion	1069998.6	2018-08-15	8	941107	1813552	863868	1791168	69739	14884	127242	176864	516894	526712	171275	160823	339036	457539	0	0	-813005	-1221578
0001665160-18-000453	6 percent	N/A	Other	Class B Nonvoting Membership Shares	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-07-02	5	65689	73647	14030	23024	0	0	119727	114786	0	0	244056	305590	5817	5867	0	0	-2925	19356
0001715007-18-000002	5.0% of the amount raised	2.0% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2018-02-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000268	4.0% of the offering amount upon a successful fundraise.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		10000	5.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $5	50000.0	Y	Other	As determined by the issuer	230000.0	2018-05-17	6	1288685	615015	39482	37737	2572	461	156597	67163	938800	119118	928537	282158	511355	147935	0	0	-374640	-287077
0001670254-18-000266	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-11-07	5	635088.67	342666.84	0	0	235000	0	114915.76000000001	0	1359500	732800	57007.48	44148.700000000004	0	0	0	0	-449193.93	-202154.64
0001740120-18-000003	2.0% of total offering plus 2.85% of investment (capped @ $21.76). The first $500 in fees collected (inclusive of 2.0% of total offering plus investment fee) will be paid to the Collateral Agent. The fees collected in surplus to be paid to intermediary.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000.	10000.0	Y	First-come, first-served basis		50000.0	2018-07-15	3	16902	16402	16902	16402	0	0	6900	5000	0	0	122721	85776	52081	22122	0	0	-1402	39639
0001734217-18-000005	5% of amount raised.	None.	Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		400000.0	2018-08-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001734217-18-000004	5% of amount raised.	None.	Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		400000.0	2018-08-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000451	6 percent	N/A	Other	Class B Non-Voting Common Stock and the right to receive Basic Intelligence Tokens BIT Tokens when and if issued	2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-14	4	0	0	0	0	890	0	0	0	29532	0	0	0	0	0	0	0	0	0
0001737017-18-000003	5.0%	The intermediary will receive a Promissory Note (Revenue Sharing Interest) in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Promissory Notes issued in the Offering.	Other	Revenue Sharing Promissory Notes	50000	1.0		50000.0	Y	Other	At Company's discretion	1070000.0	2018-07-25	43	2449558	0	1367	0	8932	0	248469	0	1406805	0	1033094	0	266262	0	0	0	-205715	0
0001737477-18-000002	The funding portal is getting paid a 7% success fee less $3,500 already paid.	None.	Other	SAFE+REV (Simple Agreement for Future Equity and Revenue Participation)	1000	10.0	Arbitrarily	10000.0	Y	First-come, first-served basis		1070000.0	2018-07-09	0	0	0	1000	0	0	0	0	0	10233	0	0	0	0	0	0	0	0	0
0001670254-18-000265	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	100000.0	2018-06-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000264	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		25000	2.0	The price per share of Seed Preferred was not established by a competitive market, but was determined by our Board using assumptions and projections for the industry.  Such price may not bear any relation to the actual valuation of our company.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-06-30	0	168415	124711	2749	2	12870	0	220375	107441	69630	56026	47730	68062	38724	49675	0	0	-64743	-135221
0001665160-18-000449	6 percent	N/A	Other	Class B Non Voting Shares	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001674439-18-000003																																
0001723949-18-000015	Thrivera Ventures (dba Wunderfund) takes a 6-8% sliding scale success fee.	None	Other	Fatwood, LLC (dba ALTO Pizza Kitchen + Bar) will issue a Simple Agreement for Future Equity. The investor will get future shares against a $7,500,000 pre-money valuation cap.	5000	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	50000.0	Y	Pro-rata basis		500000.0	2018-05-14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000446	6 percent	N/A	Other	Class B Non-Voting Common Stock and the right to receive Basic Intelligence Tokens BIT Tokens when and if issued	2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-14	4	0	0	0	0	890	0	0	0	29532	0	0	0	0	0	0	0	0	0
