ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-20-000259	6	Bob Oliver	Board Member	2020-05-26
0001665160-20-000645	1	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-22
0001478263-20-000003	1	Bryan Pate	CEO	2020-05-22
0001780439-20-000027	1	Kyle Jameson Patton	Chief Executive Officer	2020-05-21
0001780439-20-000027	2	Oscar Gage Espinosa Jr.	President	2020-05-21
0001780439-20-000027	3	Phillip Clayton Whiteaker	Vice President	2020-05-21
0001670254-20-000387	2	Patrick Henry	President & CEO	2020-05-22
0001670254-20-000385	2	Gregory Montanaro	Director	2020-05-21
0001670254-20-000385	3	Reid A Block	Co-founder / CEO	2020-05-20
0001670254-20-000385	4	Andrew Johnston	Co-founder / COO	2020-05-20
0001670254-20-000387	1	farooq anjum	CTO	2020-05-22
0001670254-20-000385	1	Christopher topolewski	Board member	2020-05-22
0001746059-20-000150	1	Christopher Gandsy	Owner and Founder	2020-05-22
0001670254-20-000383	1	Sibyl Badugu	CEO	2020-05-21
0001104659-20-065424	6	/s/ Finny Kuruvilla	Board Member	2020-05-22
0001104659-20-065424	4	/s/ Jeff Hitchcock	Board Member	2020-05-22
0001104659-20-065424	3	/s/ Edward B. Raskin	Board Member	2020-05-22
0001104659-20-065424	2	/s/ Gilbert Clarke	Chief Financial Officer (Principal Financial Officer)	2020-05-22
0001104659-20-065424	1	/s/ Edward R. Damiano	Chairmain of the Board, CEO & President (Principal Executive Officer)	2020-05-22
0001104659-20-065424	7	/s/ Martha Goldberg Aronson	Board Member	2020-05-22
0001104659-20-065424	8	/s/ Sean Carney	Board Member	2020-05-22
0001104659-20-065424	5	/s/ Adam Steensberg	Board Member	2020-05-22
0001665160-20-000643	1	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-22
0001746059-20-000149	2	Susan Cuddy	Owner and CoFounder	2020-05-22
0001746059-20-000149	1	Michael Cuddy	Owner and CoFounder	2020-05-22
0001670254-20-000381	1	Jonathan Evans	CEO	2020-05-22
0001670254-20-000381	3	Peter Lucier	General Counsel	2020-05-18
0001670254-20-000381	2	Peter Lucier	General Counsel	2020-05-22
0001798823-20-000004	1	Enrique Pallares	Co-Owner	2020-05-22
0001644600-20-000006	1	Nat Mundel	CEO	2020-05-22
0001805525-20-000005	1	/s/ Sajil Koroth	Chief Executive Officer	2020-05-22
0001795615-20-000003	1	Tariq Khan by Sean Fuellhart POA	CEO	2020-05-22
0001689683-20-000004	1	/s/ Chris Fontenot	CEO / Founder	2020-05-22
0001805637-20-000002	1	Keith Crawford	CEO/Co-Founder	2020-05-22
0001805637-20-000002	3	Jeremy Frank	COO	2020-05-22
0001805637-20-000002	2	David Odusanya	CCO/Co-Founder	2020-05-22
0001739064-20-000003	1	Maximus Yaney	Chief Executive Officer and Director	2020-05-21
0001739064-20-000003	2	Erez Simha	CFO	2020-05-21
0001812666-20-000002	1	Declan Hogan	CEO	2020-05-21
0001669191-20-000257	5	Rhett Ross	Board Member	2020-05-21
0001669191-20-000257	1	Rhett Ross	Principal Executive Officer	2020-05-21
0001669191-20-000257	2	Rhett Ross	Principal Financial Officer	2020-05-21
0001669191-20-000257	3	Rhett Ross	Principal Accounting Officer	2020-05-21
0001669191-20-000257	4	Philip Burton	Board Member	2020-05-21
0001780439-20-000026	1	Kyle Jameson Patton	Chief Executive Officer	2020-05-21
0001665160-20-000641	1	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-21
0001799973-20-000003	1	Lindsey Hoell	CEO, Director	2020-05-21
0001799973-20-000003	2	Adam Boostrom	CBO, Director	2020-05-21
0001665160-20-000640	1	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-21
0001806951-20-000002	1	Francis Cid	CEO	2020-05-21
0001736283-20-000006	1	Connor Young	Director	2020-05-21
0001746059-20-000148	1	Matthew Lillibridge	Owner and Founder	2020-05-21
0001746059-20-000147	1	Sheila Coons	Owner and Founder	2020-05-21
0001746059-20-000146	1	Christopher Tobiens	Owner and Founder	2020-05-21
0001746059-20-000145	1	Courtney Webb	Owner and Founder	2020-05-21
0001746059-20-000144	1	Justin Korby	Owner and Founder	2020-05-21
0001665160-20-000637	1	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-20
0001620704-20-000002	1	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO	2020-05-20
0001670254-20-000378	1	Nat Mundel	CEO	2020-05-20
0001670254-20-000379	1	Davina Fernholtz	CEO & Co-Founder	2020-05-19
0001670254-20-000379	2	David Crowther	Chief Operations Officer	2020-05-19
0001634025-20-000004	2	Christine Strzalka	Director	2020-05-20
0001634025-20-000004	1	Caroline Strzalka	Director	2020-05-20
0001709539-20-000002	1	Gary Fleishman	CEO	2020-05-19
0001634025-20-000003	4	Carl Nicolia	Director	2020-05-20
0001634025-20-000003	2	Mont Handley	Director	2020-05-20
0001634025-20-000003	1	Brian Scott	CEO & Director	2020-05-20
0001634025-20-000003	3	David Lilly	Director	2020-05-20
0001665160-20-000635	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-20
0001779318-20-000005	1	Pierre Laguerre	Founder & CEO	2020-05-20
0001812666-20-000001	1	Declan Hogan	CEO	2020-05-20
0001665160-20-000633	3	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2020-05-19
0001665160-20-000633	2	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2020-05-19
0001665160-20-000633	1	John Michael (Michael) Bell	Director	2020-05-19
0001104659-20-063843	1	/s/ Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2020-05-19
0001104659-20-063843	2	/s/ Ronald Miller	Director and Chairman	2020-05-19
0001746059-20-000143	1	Sofia Cerda Comparo	Owner and Founder	2020-05-19
0001783004-20-000006	2	/s/ Vivek Poola	Vivek Poola	2020-05-19
0001783004-20-000006	1	/s/ Rama Poola	Chief Executive Officer, Director	2020-05-19
0001783004-20-000005	1	/s/ Rama Poola	Chief Executive Officer, Director	2020-05-18
0001783004-20-000005	2	/s/ Vivek Poola	Chief Technology Officer, Director	2020-05-18
0001634025-20-000002	4	/s/ Carl Nicolia	Director	2020-05-19
0001634025-20-000002	3	/s/ David Lilly	Director	2020-05-19
0001634025-20-000002	1	/s/ Brian Scott	CEO & Director	2020-05-19
0001634025-20-000002	2	/s/ Mont Handley	Director	2020-05-19
0001759516-20-000002	1	Timothy Kostenko	Managing Member	2020-05-19
0001670254-20-000376	5	Tracey S. Richburg	CEO	2017-02-20
0001670254-20-000376	1	Paula Young Potter	Board Member	2020-05-14
0001670254-20-000376	2	Tanya Scott	Board Member	2020-05-14
0001670254-20-000376	3	Tracey S. Richburg	CEO	2020-05-14
0001670254-20-000376	4	Michael Roberson	VP, New Business Development	2020-05-14
0001689396-20-000002	2	/s/ Anton Saliukov	COO, Director	2020-05-18
0001689396-20-000002	1	/s/ Danil Saliukov	CEO, Director	2020-05-18
0001689396-20-000002	3	/s/Alexandr Fedorenko	Director	2020-05-18
0001665160-20-000630	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2020-05-18
0001665160-20-000630	1	Daniel Rubenstein	CEO, Principal Executive Officer and Director	2020-05-18
0001746059-20-000142	1	Paul Howlett	Owner and Founder	2020-05-18
0001810738-20-000001	1	Melissa Garrett	Owner	2020-05-18
0001670254-20-000375	2	Chris Taylor	Producer	2020-05-15
0001670254-20-000375	1	Jon Jedliskowski	President	2020-05-15
0001670254-20-000373	3	Michael Doyle	President | CEO	2020-05-14
0001670254-20-000373	2	Michael Doyle	President | CEO	2020-05-14
0001670254-20-000373	1	Peter James Flaherty	Vice President	2020-05-14
0001670254-20-000371	3	Maria Nagy	CEO	2020-05-14
0001670254-20-000371	1	Angel A. Rivera	CTO	2020-05-15
0001670254-20-000371	2	Maria M. Nagy	CEO	2020-05-14
0001805743-20-000004	1	/s/ Joseph Keenan Smith	Founder, CEO	2020-05-15
0001670254-20-000370	2	Dennis Maliani	CEO	2020-05-14
0001670254-20-000370	1	Luis Lopez	COO	2020-05-15
0001634025-20-000001	4	Carl Nicolia	Director	2020-05-15
0001634025-20-000001	1	/s/ Brian Scott	CEO & Director	2020-05-15
0001634025-20-000001	2	/s/ Mont Handley	Director	2020-05-15
0001634025-20-000001	3	/s/ David Lilly	Director	2020-05-15
0001706429-20-000003	1	/s/ Roxane Mollicchi	CEO, Manager	2020-05-15
0001706429-20-000003	3	/s/ Julian Mohamed	Head of Operations & Strategy, Manager	2020-05-15
0001706429-20-000003	2	/s/ Darren Grenia	Head of Prdoction, Manager	2020-05-15
0001670254-20-000368	1	Sarah Hashkes	CEO	2020-05-15
0001669191-20-000253	4	Benjamin White	Board Member	2020-05-15
0001669191-20-000253	2	Benjamin White	Principal Financial Officer	2020-05-15
0001669191-20-000253	3	Benjamin White	Principal Accounting Officer	2020-05-15
0001669191-20-000253	1	Benjamin White	Principal Executive Officer	2020-05-15
0001725994-20-000004	1	/s/ Danil Saliukov	CEO, Director	2020-05-15
0001725994-20-000004	2	/s/ Anton Saliukov	COO, Director	2020-05-15
0001725994-20-000004	3	/s/Alexandr Fedorenko	Director	2020-05-15
0001665160-20-000628	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2020-05-15
0001665160-20-000628	2	Martin Conlon	Director	2020-05-15
0001670254-20-000366	1	Stephen Burton	General Manager	2020-05-14
0001670254-20-000366	2	Joseph Dzierzewski	Co-Founder and Vice President of Sleep Services	2020-05-14
0001746059-20-000140	1	Donnette Lyttle	Owner and Founder	2020-05-15
0001725994-20-000003	2	/s/Christine Strzalka	Board Member	2020-05-15
0001725994-20-000003	1	/s/Caroline Strzalka	CEO, Director	2020-05-15
0001670254-20-000365	3	Oleskiy Lyubynskyy	CEO	2020-05-13
0001670254-20-000365	2	Denys Golubovskyi	CTO, Board Director	2020-05-14
0001670254-20-000365	1	Oleksiy Lyubynskyy	CEO	2020-05-14
0001665160-20-000627	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-15
0001670254-20-000364	2	Thomas DeVesto	Como Audio Founder/Designer	2020-01-08
0001670254-20-000364	1	Angela Hahn	Treasurer	2020-01-08
0001725994-20-000002	2	/s/Christine Strzalka	Director	2020-05-15
0001725994-20-000002	1	/s/ Caroline Strzalka	CEO, Director	2020-05-15
0001665160-20-000625	2	Safal K. Joshi	Director	2020-05-15
0001665160-20-000625	1	Arnold Leitner	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-15
0001665160-20-000625	3	Michael W. Allman	Director	2020-05-15
0001670254-20-000358	1	Michael Josephs	Director	2020-05-14
0001665160-20-000623	5	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000623	4	E.J. Kavanous	Director	2020-05-14
0001665160-20-000623	3	Jason Faller	Director	2020-05-14
0001665160-20-000623	2	Ben Dobyns	President of the Board of Directors	2020-05-14
0001670254-20-000360	1	Aaron D Kuntz	CFO	2020-05-14
0001670254-20-000358	2	Edward Vincent	Founder & CEO	2020-05-14
0001670254-20-000358	3	Edward Vincent	Founder & CEO	2020-05-13
0001670254-20-000358	4	Edward Vincent	Founder & CEO	2020-05-13
0001670254-20-000358	5	Edward Vincent	Founder & CEO	2020-04-30
0001670254-20-000360	2	Jeremy Barnett	CEO & Founder	2020-05-12
0001665160-20-000623	1	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2020-05-14
0001735613-20-000003	1	/s/ Matthew Sullivan	Chief Executive Officer	2020-05-14
0001665160-20-000621	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001746059-20-000139	1	Michelle Itzkowitz	Owner and Founder	2020-05-14
0001665160-20-000619	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000617	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000615	1	Scott Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000613	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001735613-20-000002	1	/s/ Matthew Sullivan	Chief Executive Officer	2020-05-14
0001670254-20-000357	2	Denys Golubovskyi	CTO, Board Director	2020-05-14
0001670254-20-000357	1	Oleksiy Lyubynskyy	CEO	2020-05-14
0001670254-20-000357	3	Oleskiy Lyubynskyy	CEO	2020-05-13
0001665160-20-000610	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001787138-20-000002	2	/s/ Leah Schultz	Director	2020-05-14
0001787138-20-000002	1	/s/ Jonathan Schultz	CEO & Director	2020-05-14
0001665160-20-000609	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000607	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000605	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001665160-20-000603	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001799231-20-000002	1	Elias Tobias	CEO	2020-05-14
0001665160-20-000600	1	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-14
0001746059-20-000138	1	Michael Achilles	Owner and CoFounder	2020-05-14
0001746059-20-000138	2	Katie Achilles	Owner and CoFounder	2020-05-14
0001787138-20-000001	2	/s/ Leah Schultz	Director	2020-05-13
0001787138-20-000001	1	/s/ Jonathan Schultz	CEO & Director	2020-05-13
0001665160-20-000598	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-13
0001776774-20-000001	3	Mark Pascual	Manager	2020-04-30
0001776774-20-000001	2	Giovan Cuchapin	Manager	2020-04-30
0001776774-20-000001	1	John-Roveen Abante	Manager	2020-04-30
0001199835-20-000117	1	/s/ Ronald L. Miller, Jr.	Executive Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2020-05-13
0001780439-20-000024	1	Leah Christine Houston	Chief Executive Officer	2020-05-13
0001774858-20-000002	1	Anthony Livadas	COO	2020-05-13
0001670254-20-000356	2	Jim Higdon	Co-founder & CCO	2020-05-12
0001670254-20-000356	1	Eric Joseph Zipperle	co-founder and CEO	2020-05-12
0001670254-20-000355	1	Peter Nevenglosky	Co-Founder	2020-05-11
0001670254-20-000355	2	Nathan Whitehouse	CEO	2020-05-11
0001780439-20-000022	1	John Jason Miszuk	Founder & Chief Executive Officer	2020-05-12
0001780439-20-000021	1	Leah Christine Houston	Chief Executive Officer	2020-05-13
0001665160-20-000596	1	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-05-13
0001722152-20-000002	1	Patricia Hertling	President	2020-05-13
0001665160-20-000595	2	Eric Goeken	Director, Chief Product Designer	2020-05-13
0001665160-20-000595	1	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-13
0001811967-20-000001	1	Jason Perry	CEO	2020-05-13
0001665160-20-000593	1	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-13
0001799973-20-000002	1	Lindsey Hoell	CEO, Director	2020-05-13
0001799973-20-000002	2	Adam Boostrom	CBO, Director	2020-05-13
0001810810-20-000001	1	Sharon Murray	Co-Owner	2020-05-13
0001669191-20-000250	3	Robert Krause	Principal Accounting Officer	2020-05-12
0001669191-20-000250	4	Richard Heckinger	Board Member	2020-05-12
0001669191-20-000250	5	Jeromee Johnson	Board Member	2020-05-12
0001669191-20-000251	1	Ernesto Pedroza	Principal Executive Officer	2020-05-12
0001669191-20-000251	2	Ernesto Pedroza	Principal Financial Officer	2020-05-12
0001669191-20-000251	3	Ernesto Pedroza	Principal Accounting Officer	2020-05-12
0001669191-20-000251	4	Ernesto Pedroza	Board Member	2020-05-12
0001669191-20-000250	2	Robert Krause	Principal Financial Officer	2020-05-12
0001669191-20-000250	1	Robert Krause	Principal Executive Officer	2020-05-12
0001794603-20-000003	1	/s/ Erik Alvarez Ortegon	CEO, Director	2020-05-12
0001669191-20-000250	6	Robert Krause	Board Member	2020-05-12
0001783347-20-000001	1	Peter Peng	CEO/Director	2020-05-12
0001752964-20-000005	1	/s/ Samuel W. Bogoch	CEO, Director	2020-05-12
0001797010-20-000002	2	D. Hughes Watler, Jr.	Director and Chief Financial Officer	2020-05-12
0001797010-20-000002	1	Terry Tognietti	Director and Chief Executive Officer	2020-05-12
0001665160-20-000590	1	Laurence Girard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-12
