ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-20-001286	1	Robert LaBelle	CEO, Principal Executive Officer and Director	2020-10-15
0001665160-20-001286	2	Sarita Jha	Principal Financial Officer and Principal Accounting Officer	2020-10-15
0001818758-20-000003	1	Wenbo Liu	CEO	2020-10-15
0001696945-20-000008	1	Christian Okonsky	Executive Director	2020-10-14
0001669191-20-000585	5	Dwaine Parker	Board Member	2020-10-15
0001669191-20-000585	4	Scott Foster	Board Member	2020-10-15
0001669191-20-000585	2	Scott Foster	Principal Financial Officer	2020-10-15
0001669191-20-000585	1	Paul Inglese	Principal Executive Officer	2020-10-15
0001669191-20-000585	3	Paul Inglese	Board Member	2020-10-15
0001665160-20-001283	1	Charles Mellen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-15
0001670254-20-000933	4	Mendel Bassman	CEO and Co-Founder	2020-10-13
0001670254-20-000933	1	Raymond F. Riek	Board Member	2020-10-13
0001670254-20-000933	3	Lacramioara Schulte auf'm Erley	Board Member	2020-10-13
0001670254-20-000933	2	Adam S Epstein	Executive Director	2020-10-13
0001746059-20-000329	1	Gary Allen Ludwig	Owner and Founder	2020-10-15
0001669191-20-000583	1	Blaine Patterson	Principal Executive Officer	2020-10-15
0001669191-20-000583	2	Blaine Patterson	Principal Financial Officer	2020-10-15
0001669191-20-000583	3	Blaine Patterson	Principal Accounting Officer	2020-10-15
0001669191-20-000583	4	Fiona  Drennan	Board Member	2020-10-15
0001669191-20-000583	5	Blaine Patterson	Board Member	2020-10-15
0001635996-20-000001	3	Robert Goldberg	Vice President	2020-10-15
0001635996-20-000001	2	Russell Dodson	Vice President	2020-10-15
0001635996-20-000001	1	William Goldberg	President	2020-10-15
0001746059-20-000328	1	Dakotah-Rae Mick	Owner and Founder	2020-10-15
0001828414-20-000002	1	Nikki Odongray	Owner	2020-10-15
0001828414-20-000001	1	Nikki Odongray	Owner	2020-10-15
0001826237-20-000001	1	Bernardo Hasbach	CFO/COO	2020-10-14
0001821177-20-000004	1	/s/ Bogdan Litescu	CEO, Director	2020-10-14
0001816601-20-000006	1	/s/ Ethan Baehrend	Founder & CEO	2020-10-14
0001813411-20-000008	1	Andre Christopher Barnes	CEO	2020-10-14
0001822878-20-000002	1	/s/ Calloway Cook	CEO, President, and Secretary	2020-10-14
0001813411-20-000007	1	Newton Julien Gordon	President/CEO	2020-10-14
0001809918-20-000004	1	Sherree Goldstein	Owner	2020-10-14
0001670254-20-000932	1	David Colleen	Founder, CEO, Chairman of the Board	2020-10-07
0001213900-20-031166	1	Cyril Moukarzel	CEO	2020-10-13
0001670254-20-000930	1	Jonathon W Miller	CFO/Board Member	2020-10-09
0001670254-20-000930	4	Susan D Young	Board member	2020-10-08
0001670254-20-000930	3	Jean K Kraus	Board Member	2020-10-09
0001670254-20-000930	5	Roger K Young	Founder & CEO	2020-10-08
0001670254-20-000930	2	Paul Steven Cox	Board Member	2020-10-09
0001665160-20-001282	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001746059-20-000327	1	Dan Millen	Owner and CoFounder	2020-10-13
0001746059-20-000327	2	Kevin Baker	Owner and CoFounder	2020-10-13
0001665160-20-001280	1	Shi Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001670254-20-000929	1	Anthony Favazza	Director	2020-07-16
0001670254-20-000929	2	Sagar Babber	Founder & CEO	2020-07-16
0001665160-20-001277	1	Mario Rana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001665160-20-001276	1	William R. Graening	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001821453-20-000003	1	Ricardo Hernandez	Manager of the Manager, RH-RP, LLC	2020-10-13
0001670254-20-000928	1	Brian Keck	Master Distiller	2020-08-19
0001670254-20-000928	2	Gail Keck	Chief Operations Officer	2020-08-18
0001670254-20-000928	3	Kevin Keck	President	2020-08-18
0001797010-20-000005	1	Terry Tognietti	Director and Chief Executive Officer	2020-10-13
0001797010-20-000005	2	D. Hughes Watler, Jr.	Director and Chief Financial Officer	2020-10-13
0001826440-20-000003	1	Dora Suppes by Sean Fuellhart POA	CEO	2020-10-13
0001669191-20-000581	1	Eric Weaver	Principal Executive Officer	2020-10-13
0001669191-20-000581	2	Eric Weaver	Board Member	2020-10-13
0001669191-20-000581	3	Mark Kammerer	Board Member	2020-10-13
0001665160-20-001273	1	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001665160-20-001271	1	Dr. Jareer Abu Ali	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001665160-20-001269	1	Chris Outwater	CEO, Principal Executive Officer and Director	2020-10-13
0001665160-20-001269	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2020-10-13
0001665160-20-001267	3	Louise Anne Poirier	Principal Accounting Officer and the Chief Financial Officer	2020-10-13
0001665160-20-001267	1	Connor O'Brien	CEO and Principal Executive Officer	2020-10-13
0001665160-20-001267	2	Kevin O'Leary	Director	2020-10-13
0001669191-20-000576	5	Daniel Dooley	Board Member	2020-10-13
0001669191-20-000576	4	Fraser Townley	Board Member	2020-10-13
0001669191-20-000576	3	James Anderson	Principal Accounting Officer	2020-10-13
0001669191-20-000576	1	Fraser Townley	Principal Executive Officer	2020-10-13
0001669191-20-000576	2	James Anderson	Principal Financial Officer	2020-10-13
0001746059-20-000325	1	Stephen Ayer	Owner and President	2020-10-13
0001669191-20-000571	3	Anthony Holland	Principal Accounting Officer	2020-10-13
0001669191-20-000571	4	Shauna Holland	Board Member	2020-10-13
0001669191-20-000571	5	Anthony Holland	Board Member	2020-10-13
0001669191-20-000571	1	Shauna Holland	Principal Executive Officer	2020-10-13
0001669191-20-000571	2	Christie Roach	Principal Financial Officer	2020-10-13
0001669191-20-000571	6	Christie Roach	Board Member	2020-10-13
0001742162-20-000010	1	Tanen Andrews	Founder/CEO	2020-10-13
0001213900-20-030923	1	/s/ Kurt Swogger	CEO & President	2020-10-13
0001556917-20-000009	10	Jack W. Perry	Board Member	2020-10-08
0001665160-20-001266	1	Vincent Meyer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-09
0001556917-20-000009	9	Ed Frauenheim	Board Member	2020-10-08
0001556917-20-000009	8	Marilyn McConnell	Board Member	2020-10-08
0001556917-20-000009	7	Jesse Lyn Stoner	Board Member	2020-10-08
0001556917-20-000009	6	Peter Neuwirth	Board Member	2020-10-08
0001556917-20-000009	5	Katie Sheehan	Board Member	2020-10-08
0001556917-20-000009	4	Steven Piersanti	Board Member	2020-10-08
0001556917-20-000009	3	Johanna E. Vondeling	Board Member	2020-10-08
0001556917-20-000009	2	William L. Upton	Board Chair	2020-10-08
0001556917-20-000009	1	David Marshall	Chief Financial Officer and Board Member	2020-10-08
0001665160-20-001264	1	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-09
0001670254-20-000927	1	Chai Mishra	CEO	2020-09-29
0001827319-20-000002	1	/s/ Marcellus Alexander III	Co-Founder, Director	2020-10-09
0001827319-20-000002	2	/s/ Brandon Davenport	Co-Founder, Director	2020-10-09
0001823663-20-000002	1	/s/ Andrew Lee	CEO, Director	2020-10-09
0001823663-20-000002	2	/s/ Bryant Park	CFO	2020-10-09
0001780122-20-000004	1	Daniel Uribe	Chief Executive Officer, President, Secretary	2020-10-09
0001780122-20-000004	2	Everardo Barojas	Chief Financial Officer, Treasurer	2020-10-09
0001665160-20-001262	1	Todd Gibson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-09
0001669191-20-000569	1	Farrukh Siddiqui	Principal Executive Officer	2020-10-09
0001669191-20-000569	2	Farrukh Siddiqui	Board Member	2020-10-09
0001814684-20-000004	1	Nishith Krishna	Chief Executive Officer	2020-10-09
0001670254-20-000926	1	Jonathan I Siann	CTO	2020-10-08
0001670254-20-000926	2	Mary June Makoul	CEO and Founder	2020-10-08
0001665160-20-001258	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-09
0001670254-20-000924	1	Matt Lobel	President	2020-10-07
0001746059-20-000324	1	Cody McCormack	Owner and Founder	2020-10-09
0001746059-20-000323	1	Jesse Le'Suer	Owner and Founder	2020-10-09
0001665160-20-001254	2	Vincent Poudras	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-09
0001665160-20-001254	1	Nicolas Billaud	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-09
0001746059-20-000321	1	Raymond Sherwood	CEO	2020-10-09
0001821453-20-000002	1	Ricardo Hernandez	Manager of the Manager, RH-RP, LLC	2020-10-09
0001670254-20-000922	4	Aimy Steadman	Co-Founder & COO	2020-10-08
0001670254-20-000919	1	Jared Sprouse	Producer	2020-10-07
0001670254-20-000919	3	Pablo Bobadilla	Producer	2020-10-07
0001670254-20-000922	3	Justin Fenchel	Co-Founder & CEO	2020-10-08
0001670254-20-000922	2	Jeffrey Cuban	COO	2020-10-08
0001670254-20-000922	1	Matthew Meehan	Board Member	2020-10-08
0001670254-20-000920	1	Michael Marra	CEO	2020-10-08
0001670254-20-000918	3	Josh Simons	Co-founder and CEO	2020-10-06
0001670254-20-000918	2	Russell Colman	Treasurer	2020-10-06
0001670254-20-000919	2	John Mathis	Director	2020-10-07
0001670254-20-000919	4	Justin Boswick	Producer	2020-10-07
0001670254-20-000918	1	Barry Palmer	Director	2020-10-06
0001104659-20-113491	3	/s/ James Croke	General Counsel, Director	2020-10-08
0001104659-20-113491	6	/s/ Ira Fedder	Director	2020-10-08
0001104659-20-113491	5	/s/ Peter Cohen	Director	2020-10-08
0001104659-20-113491	4	/s/ Wade West	Executive Vice President, Director	2020-10-08
0001104659-20-113491	2	/s/ Richard Bongo	Chief Financial Officer, Principal Accounting Officer, Director	2020-10-08
0001104659-20-113491	1	/s/ Richard Uhlig	Chief Executive Officer, Chairman	2020-10-08
0001825264-20-000004	1	Matt McPheely	Manager, CM Development Partners LLC, CHPL Real Estate LLC's Manager	2020-10-08
0001823177-20-000001	1	Jenna Hua	President	2020-10-08
0001746059-20-000319	1	Giovanni Albanese	Owner and CoFounder	2020-10-08
0001746059-20-000319	2	Robert Anderson	Owner and CoFounder	2020-10-08
0001819920-20-000002	1	Myles Powell	Owner	2020-10-08
0001725994-20-000006	1	/s/ Caroline Strzalka	CEO, Director	2020-10-08
0001725994-20-000006	2	/s/Christine Strzalka	Director	2020-10-08
0001792121-20-000004	1	Jennifer Edmon	Director	2020-10-08
0001665160-20-001252	1	Nevin Jenkins	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-07
0001670254-20-000915	6	Kevin Maloney	President	2020-10-07
0001670254-20-000915	7	Sarah Silva	Treasurer & CFO	2020-10-07
0001827582-20-000003	1	Peter Mikhailenok	Principal Executive Officer and Managing Manager	2020-10-07
0001670254-20-000916	1	Ajay Bam	CEO & CO-FOUNDER - Vyrill.com	2020-10-07
0001670254-20-000915	5	Adam Parks	Vice President	2020-10-07
0001670254-20-000915	3	Kathy Webster	Food Advocacy Manager	2020-10-07
0001670254-20-000915	2	Kathy Webster	Director	2020-10-07
0001670254-20-000915	1	Duskie Estes	Founder	2020-10-07
0001665160-20-001249	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-07
0001670254-20-000915	4	Marcia Barinaga	Secretary	2020-10-07
0001822064-20-000003	1	Dillon Farrell	Owner	2020-10-07
0001666102-20-000026	1	Tianyuan Gu	Chairman	2020-10-07
0001813411-20-000006	1	Newton Jullien Gordon	President/CEO	2020-10-07
0001670254-20-000913	1	Roslynn Lilian Steiner	President	2020-10-06
0001670254-20-000913	2	Gregory Steiner	CEO SteinerBio and OsNovum	2020-10-05
0001670254-20-000911	3	Hesam Jafari	CEO	2020-10-06
0001670254-20-000911	1	Yves wa Salamba Songolo	Co-Funder & CTO	2020-10-06
0001670254-20-000911	2	Kishan Trivedi	Co-Founder & CMO	2020-10-06
0001826275-20-000001	1	Steve Reinharz by Sean Fuellhart POA	President	2020-10-06
0001669191-20-000567	4	John Fanning Jr	Board Member	2020-10-06
0001669191-20-000567	1	John Fanning Jr	Principal Executive Officer	2020-10-06
0001669191-20-000567	2	John Fanning Jr	Principal Financial Officer	2020-10-06
0001669191-20-000567	3	John Fanning Jr	Principal Accounting Officer	2020-10-06
0001746059-20-000317	2	Kevin Baker	Owner and CoFounder	2020-10-06
0001746059-20-000317	1	Dan Millen	Owner and CoFounder	2020-10-06
0001669191-20-000565	1	Shawn Rudnick	Principal Executive Officer	2020-10-06
0001669191-20-000565	3	Shawn Rudnick	Principal Accounting Officer	2020-10-06
0001669191-20-000565	4	Shawn Rudnick	Board Member	2020-10-06
0001669191-20-000565	2	Shawn Rudnick	Principal Financial Officer	2020-10-06
0001669191-20-000565	5	Vaughan Dugan	Board Member	2020-10-06
0001669191-20-000563	2	Aaron Lukse	Principal Financial Officer	2020-10-06
0001669191-20-000563	1	Aaron Lukse	Principal Executive Officer	2020-10-06
0001669191-20-000563	3	Aaron Lukse	Principal Accounting Officer	2020-10-06
0001669191-20-000563	4	Aaron Lukse	Board Member	2020-10-06
0001788434-20-000008	1	Charles Trafton	President	2020-10-06
0001788434-20-000008	2	Chris Ricciardi	CEO	2020-10-06
0001696945-20-000007	1	Christian Okonsky	Executive Director	2020-10-06
0001824373-20-000001	2	Alexander Randazzo	Managing Member	2020-10-06
0001824373-20-000001	1	Christopher Pappas	Managing Member	2020-10-06
0001669191-20-000560	1	Farrukh Siddiqui	Principal Executive Officer	2020-10-06
0001669191-20-000560	2	Farrukh Siddiqui	Board Member	2020-10-06
0001670254-20-000910	2	Cynthia Monroe	Founder	2020-07-28
0001670254-20-000910	3	Michael Klein	Treasurer	2020-07-28
0001670254-20-000910	4	David D. Dietrich	Founder / President	2020-07-27
0001670254-20-000910	1	Mark Daniels	Board Member	2020-07-29
0001670254-20-000908	9	Craig Jonas	Chief Executive Officer	2020-10-05
0001670254-20-000908	5	Edward Tepper	Board of Directors, COO	2020-10-05
0001670254-20-000908	6	Jeff Jonas	Board of Directors	2020-10-05
0001670254-20-000908	7	Bradley Tompkins	Board of Directors	2020-10-05
0001670254-20-000908	8	Meg Masten	Chief Relationship Officer and Director	2020-10-05
0001670254-20-000908	1	Amanda Menendez	Board of Directors	2020-10-05
0001670254-20-000908	2	Komathi Stem	Director	2020-10-05
0001670254-20-000908	4	Sarah Katherine England	Professor	2020-10-05
0001670254-20-000908	3	Hanan Levin	CFO	2020-10-05
0001670254-20-000907	6	Jeff Jonas	Board of Directors	2020-10-05
0001670254-20-000907	5	Edward Tepper	Board of Directors, COO	2020-10-05
0001670254-20-000907	4	Sarah Katherine England	Professor	2020-10-05
0001670254-20-000907	3	Hanan Levin	CFO	2020-10-05
0001670254-20-000907	2	Komathi Stem	Director	2020-10-05
0001670254-20-000907	9	Craig Jonas	Chief Executive Officer	2020-10-05
0001670254-20-000907	8	Meg Masten	Chief Relationship Officer and Director	2020-10-05
0001670254-20-000907	7	Bradley Tompkins	Board of Directors	2020-10-05
0001670254-20-000907	1	Amanda Menendez	Board of Directors	2020-10-05
0001812172-20-000005	2	Anthony V Caccomo	PRESIDENT, NEW HEARTLAND VENTURES, LTD. Managing Member	2020-08-27
0001812172-20-000005	1	David G Lee	PRESIDENT, SANGAMO VENTURES GROUP, LLC, Managing Member	2020-08-27
0001670254-20-000905	1	Lloyd Armbrust	Founder and CEO	2020-10-06
0001825788-20-000001	1	Joseph Callantine	CEO	2020-10-05
0001821177-20-000003	1	/s/ Bogdan Litescu	CEO, Director	2020-10-05
0001779469-20-000003	1	Brock Heasley	CEO	2020-10-05
0001670254-20-000903	1	Cornelius Fitzgerald	CFO, Co-Founder	2020-10-02
0001670254-20-000903	2	Kevin Wolf	President, Co-Founder	2020-10-02
0001821320-20-000002	3	/s/ Vivienne Cudahy	Director	2020-10-05
0001821320-20-000002	2	/s/ Alex Abrams	Director	2020-10-05
0001821320-20-000002	1	/s/ Jurrien Swarts	CEO & Director	2020-10-05
0001670254-20-000902	1	JOHN R STEERE III	CO-FOUNDER / PRODUCER / MUSIC SUPERVISOR	2020-09-30
0001670254-20-000902	2	Cal Barnes	Writer/ Director/ Producer	2020-09-29
0001670254-20-000896	1	John Hall	Director	2020-10-02
0001670254-20-000898	3	Christopher Elford	Founder & CEO	2020-10-02
0001670254-20-000898	2	Mario Cortes	Manager	2020-10-02
0001670254-20-000898	1	David Riddile	Manager	2020-10-02
0001670254-20-000896	2	George Hall	President and CEO	2020-10-02
0001746059-20-000316	1	Pierre Alexandre	Owner and Founder	2020-10-02
0001821453-20-000001	1	Ricardo Hernandez	Manager of the Manager, RH-RP, LLC	2020-10-02
0001665160-20-001247	1	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2020-10-02
0001670254-20-000894	1	Barry Jones	CEO	2020-10-02
0001746059-20-000315	1	Carl Lavin	Owner and Founder	2020-10-02
0001670254-20-000893	1	Kirill Gichunts	CEO	2020-10-01
0001809424-20-000002	1	Librado Cerda	CEO	2020-10-02
0001665160-20-001243	1	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-02
0001665160-20-001241	1	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-02
0001670254-20-000892	2	G. A. Al Dampier	Director, Chief Business Officer	2020-10-02
0001670254-20-000892	1	Bryan Riester	COO	2020-10-02
0001670254-20-000892	3	Sami Halabi	Founder | CEO	2020-10-02
0001742162-20-000009	1	Tanen Andrews	Founder/CEO	2020-10-02
0001818584-20-000001	2	Simon Holland	Co-Founder	2020-10-02
0001818584-20-000001	1	Nikhil Pooviah	Co-Founder	2020-10-02
0001665160-20-001239	1	Richard Gamarra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-02
0001746059-20-000314	1	Adam Willoughby	Owner and Founder	2020-10-02
0001824566-20-000002	1	Katharine Eick	Sole Director of Board of Directors	2020-10-01
0001665160-20-001238	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-10-01
0001827012-20-000001	1	Todd James Henry II	Owner	2020-10-01
0001746059-20-000313	1	Nagelore Jean-Caidor	Owner and Founder	2020-10-01
0001746059-20-000312	1	Mark Camlin	President	2020-10-01
0001809401-20-000004	1	Andre Christopher Barnes	CEO	2020-10-01
0001749594-20-000004	1	Adam North Lazar	Chief Executive Officer and Sole Director	2020-10-01
0001826663-20-000001	1	/s/ Sriram Subramanian	President and CEO	2020-10-01
0001793344-20-000017	2	George Radman	CFO	2020-10-01
0001793344-20-000017	1	Miray Tayfun	CEO and Director	2020-10-01
0001747584-20-000006	1	Peter Krajsa	Managing Member	2020-10-01
0001665160-20-001230	1	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board	2020-10-01
0001746059-20-000311	1	Hector Moya	Owner and Founder	2020-10-01
0001746059-20-000310	1	David Garrison	Owner and CoFounder	2020-10-01
0001746059-20-000309	1	Charles Dooley	Owner and Founder	2020-10-01
0001799584-20-000006	1	Matthew Sullivan	Chief Executive Office	2020-10-01
0001799584-20-000005	2	Emily Kenney	COO and Director	2020-10-01
0001799584-20-000005	1	Erin Houston	CEO and Director	2020-10-01
0001779469-20-000002	1	Brock Heasley	CEO	2020-10-01
0001780439-20-000059	3	Aishwarya Lakshmi Kantamneni	CFO & Co-Founder	2020-10-01
0001780439-20-000059	2	Asha Chowdary Kantamneni	Chief Kitchen Officer & Co-Founder	2020-10-01
0001780439-20-000059	1	Gopi Kantamneni	CEO & Founder	2020-10-01
0001670254-20-000890	3	Sean T. Ricks	Board Member	2020-09-24
0001670254-20-000890	2	Tarek M. Ragheb	Board Member	2020-09-24
0001670254-20-000890	1	Patrick McCarthy	CFO	2020-09-29
0001670254-20-000888	4	Luis Vale	Founder / Chief Executive Officer	2020-09-25
0001670254-20-000888	3	Angela Vale-Feigl	Board Member	2020-09-25
0001670254-20-000888	2	Luis Vale	Founder/Ceo	2020-09-28
0001670254-20-000888	1	Donald G. Whitty	President, Learning	2020-09-30
0001670254-20-000890	4	Will Gassen	CEO/Board Member	2020-09-24
0001665160-20-001228	1	Ashi Jelinek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-30
0001826440-20-000002	1	Dora Suppes by Sean Fuellhart POA	CEO	2020-09-30
